0	0	0	0	0	0	0	0	0	0	-0.7482517482517483	-0.7272727272727274	-0.6153846153846154	0	0	0	0	0	0	0	0	0	0	0	0	-0.6713286713286714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5849396010625192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6608842948851809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.6433566433566434	0.6094580274543613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6643356643356645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.5804195804195805	0	0.5954474980875943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7692307692307694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-0.756568585805414	0	0	0	0	-0.5804195804195805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6853146853146853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5848497713881176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.6433566433566434	0	0	0	0	0	0	0	0	0.6643356643356645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.6094580274543613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6293305761827122	0	0	0	0	0	0	0	0	0	-0.6315789473684211	-0.5964912280701755	0	0	0	0	0	0	-0.6842137522707311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-0.756568585805414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7990232792385155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6293706293706295	0	0	0	0	0	0	0	0	0	0.5804195804195805	0	0	0.6223776223776225	0	0	0	0	0	0	0	0	0	0	0	0.5849396010625192	0	0	0	0	0	0	0	0	0	0.6942135191850292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.7482517482517483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5873421648877503	0	0	0	0	0	0	0	0	0	-0.6335522603588893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.7272727272727274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8321678321678323	0	0.7412587412587414	0	0	0	0	0.5874125874125875	0	0	0.7972027972027973	0	0	0	0.6013986013986015	0	0	0	0	0	0	0.8881118881118882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6830165269401093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.6153846153846154	0	0	0	0.5804195804195805	0	0.6643356643356645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6153846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-0.5804195804195805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7342657342657344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.5954474980875943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6067104324442021	0	0	0	-0.6140350877192983	0	0	0	-0.5779343363791357	0	0	0	0	0	0.6403508771929824	0	0	0	0	0	0	0	0	0	0	0	0.6796149131721211	0	0	0	0	0	0	0	0	0	0	0	0	0	0
