0	0	0	0	0	0	0	-0.7272727272727274	0	0	-0.7062937062937064	0	-0.7552447552447553	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6643356643356645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5804195804195805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5944055944055945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.632389843979487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6433566433566434	0	0	0	0	0.5849396010625192	0	0	-0.6308489919164726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5966316551046772	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	-0.6223776223776225	0	-0.7915949092223313	0	0	0	0	0	-0.6339764538462034	0	0	0	0	0	0	0	0	0	-0.5915639647713589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5848497713881176	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.6433566433566434	0	0	0	0	0	0	0	0.6024527627709778	0	0	0	0	0	0	0	-0.6363636363636365	0	0.6549458181397189	0	0	0	0	0	0	0	0	0	0	0	0.7132867132867134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.7272727272727274	0	0	0	0	0	0	0	0	0	0	0	0.7272727272727274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6083916083916084	-0.704029100680038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5944055944055945	0	0	0	0.7250448947301883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7530659534637223	0	0	0	-0.6264336956357558	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5954474980875943	-0.6900185713132712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7017543859649125	0	0	-0.5819690923140577	0	0	-0.7154890273181252	0	-0.5774759154496544	0	0	0	0	-0.5838849039503303	0	0	0	0	0
